subject,price,listId,lastBumpAgeSecs,oldPrice,professionalAd,isFeatured,videoCount,isChatEnabled,url,thumbnail,date,imageCount,location,category,searchCategoryLevelZero,searchCategoryLevelOne,accountActivityStatus,position,olxPay,olxDelivery,vehicleReport,vehicleTags,vehiclePills,tags,priorityAdImage
Excelente 2 quartos em prédio com total infra,R$ 1.800,1025645111,59365,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-2-quartos-em-predio-com-total-infra-1025645111,https://img.olx.com.br/thumbs256x256/09/094258870310723.jpg,1654528774,13,"Rio de Janeiro, Praça da Bandeira",Apartamentos,1000,1002,{'isOnline': False},34,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '70m²'}, {'label': 'Condomínio: R$ 730'}, {'label': '1 vaga'}]",False
Rio de Janeiro - Apartamento Padrão - Barra da Tijuca,R$ 17.000,1038217249,59366,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rio-de-janeiro-apartamento-padrao-barra-da-tijuca-1038217249,https://img.olx.com.br/thumbs256x256/40/405206284673560.jpg,1654528773,20,"Rio de Janeiro, Barra da Tijuca",Apartamentos,1000,1002,{'isOnline': False},35,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '233m²'}, {'label': 'Condomínio: R$ 2.800'}, {'label': '3 vagas'}]",False
"Apartamento com 2 dormitórios para alugar, 82 m² por R$ 1.200,00/mês - Vila Isabel - Rio d",R$ 1.200,1034159507,59367,R$ 1.300,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-82-m-por-r-1-200-00-mes-vila-isabel-rio-d-1034159507,https://img.olx.com.br/thumbs256x256/31/313214404247082.jpg,1654528772,20,"Rio de Janeiro, Vila Isabel",Apartamentos,1000,1002,{'isOnline': False},36,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '82m²'}, {'label': 'Condomínio: R$ 850'}]",False
Duplex para aluguel com 66 metros quadrados com 2 quartos em Leblon - Rio de Janeiro - RJ,R$ 7.200,993010145,59373,R$ 8.000,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/duplex-para-aluguel-com-66-metros-quadrados-com-2-quartos-em-leblon-rio-de-janeiro-rj-993010145,https://img.olx.com.br/thumbs256x256/29/291233646518916.jpg,1654528766,20,"Rio de Janeiro, Leblon",Apartamentos,1000,1002,{'isOnline': False},37,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '66m²'}, {'label': 'Condomínio: R$ 1.000'}]",False
Apartamento para aluguel e venda possui 90 metros quadrados com 2 quartos,R$ 1.100,1041729120,0,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-e-venda-possui-90-metros-quadrados-com-2-quartos-1041729120,https://img.olx.com.br/thumbs256x256/49/493277055350020.jpg,1654528701,16,"São Gonçalo, Mutondo",Apartamentos,1000,1002,{'isOnline': False},38,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '90m²'}, {'label': 'Condomínio: R$ 0'}]",False
Ótimo apartamento de um quarto próximo do Park Jacarepaguá no Anil,R$ 590,953478919,59441,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-apartamento-de-um-quarto-proximo-do-park-jacarepagua-no-anil-953478919,https://img.olx.com.br/thumbs256x256/44/444236618081094.jpg,1654528698,6,"Rio de Janeiro, Anil",Apartamentos,1000,1002,{'isOnline': False},39,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '36m²'}, {'label': 'Condomínio: R$ 0'}]",False
Apartamento para aluguel possui 100 metros quadrados com 2 quartos em Glória - Rio de Jane,R$ 1.700,988605664,59446,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-possui-100-metros-quadrados-com-2-quartos-em-gloria-rio-de-jane-988605664,https://img.olx.com.br/thumbs256x256/90/905203633782469.jpg,1654528693,20,"Rio de Janeiro, Glória",Apartamentos,1000,1002,{'isOnline': False},40,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '100m²'}, {'label': 'Condomínio: R$ 859'}]",False
"Apartamento para Locação em Teresópolis, Várzea, 3 dormitórios, 1 suíte, 3 banheiros",R$ 2.300,1035600369,59447,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-locacao-em-teresopolis-varzea-3-dormitorios-1-suite-3-banheiros-1035600369,https://img.olx.com.br/thumbs256x256/34/347260286016841.jpg,1654528692,19,"Teresópolis, Várzea",Apartamentos,1000,1002,{'isOnline': False},41,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '113m²'}, {'label': 'Condomínio: R$ 1.160'}]",False
Casa de vila para aluguel possui 50 metros quadrados com 1 quarto,R$ 750,1027660020,59451,R$ 900,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-de-vila-para-aluguel-possui-50-metros-quadrados-com-1-quarto-1027660020,https://img.olx.com.br/thumbs256x256/14/146288520666129.jpg,1654528688,14,"Rio de Janeiro, Bento Ribeiro",Casas,1000,1002,{'isOnline': False},42,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 0'}]",False
JO690A - Sobrado 2 quartos no Engenho do Mato próximo a Pizzaria do Nazário,R$ 1.500,1025839720,59455,R$ 1.800,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/jo690a-sobrado-2-quartos-no-engenho-do-mato-proximo-a-pizzaria-do-nazario-1025839720,https://img.olx.com.br/thumbs256x256/10/103292753916391.jpg,1654528684,17,"Niterói, Engenho do Mato",Apartamentos,1000,1002,{'isOnline': False},43,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '80m²'}, {'label': 'Condomínio: R$ 0'}, {'label': '1 vaga'}]",False
"Apto frente vrdão sla 2qtos/1ste coz sep área 2 bhs - Rua Castro Menezes, esquina Estr. Qu",R$ 900,1038571770,59455,R$ 1.100,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apto-frente-vrdao-sla-2qtos-1ste-coz-sep-area-2-bhs-rua-castro-menezes-esquina-estr-qu-1038571770,https://img.olx.com.br/thumbs256x256/41/410280402943981.jpg,1654528684,20,"Rio de Janeiro, Braz de Pina",Apartamentos,1000,1002,{'isOnline': False},44,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '70m²'}, {'label': 'Condomínio: R$ 100'}]",False
Apartamento de 40 metros quadrados no bairro Abolição com 1 quarto,R$ 700,982213147,59520,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-de-40-metros-quadrados-no-bairro-abolicao-com-1-quarto-982213147,https://img.olx.com.br/thumbs256x256/11/118242246892459.jpg,1654528619,10,"Rio de Janeiro, Pilares",Apartamentos,1000,1002,{'isOnline': False},45,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '40m²'}, {'label': 'Condomínio: R$ 250'}]",False
ALUGUEL DE APARTAMENTO 2 QUARTOS - RESIDENCIAL PAINEIRAS - PRÓXIMO AO CENTRO DE CAMPO GRAN,R$ 1.000,1041728689,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-de-apartamento-2-quartos-residencial-paineiras-proximo-ao-centro-de-campo-gran-1041728689,https://img.olx.com.br/thumbs256x256/49/493207777415369.jpg,1654528610,10,"Rio de Janeiro, Campo Grande",Apartamentos,1000,1002,{'isOnline': False},46,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '60m²'}, {'label': 'Condomínio: R$ 0'}, {'label': '1 vaga'}]",False
Casa em condomínio de alto padrão para venda com 360m² e 5 quartos - Engenho do Mato - Nit,R$ 7.200,994704391,59595,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-em-condominio-de-alto-padrao-para-venda-com-360m-e-5-quartos-engenho-do-mato-nit-994704391,https://img.olx.com.br/thumbs256x256/31/314284407326992.jpg,1654528544,20,"Niterói, Engenho do Mato",Casas,1000,1002,{'isOnline': False},47,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '5 ou mais quartos'}, {'label': '360m²'}, {'label': 'Condomínio: R$ 1.090'}, {'label': '4 vagas'}]",False
Atlântida aluga ! Apartamento para aluguel com 30 metros quadrados com 1 quarto em Copacab,R$ 1.300,1022738105,59596,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/atlantida-aluga-apartamento-para-aluguel-com-30-metros-quadrados-com-1-quarto-em-copacab-1022738105,https://img.olx.com.br/thumbs256x256/02/028266271332776.jpg,1654528543,10,"Rio de Janeiro, Copacabana",Apartamentos,1000,1002,{'isOnline': False},48,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '30m²'}, {'label': 'Condomínio: R$ 600'}]",False
BARRASUMMER,R$ 8.500,1041079501,59597,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/barrasummer-1041079501,https://img.olx.com.br/thumbs256x256/47/471206532514640.jpg,1654528542,20,"Rio de Janeiro, Barra da Tijuca",Apartamentos,1000,1002,{'isOnline': False},49,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '162m²'}, {'label': 'Condomínio: R$ 2.590'}, {'label': '2 vagas'}]",False
"Grande Casa, 150 m2, 4 quartos em Bento Ribeiro - Rio de Janeiro - RJ",R$ 1.900,1032892932,59665,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/grande-casa-150-m2-4-quartos-em-bento-ribeiro-rio-de-janeiro-rj-1032892932,https://img.olx.com.br/thumbs256x256/28/284296768454456.jpg,1654528476,20,"Rio de Janeiro, Bento Ribeiro",Casas,1000,1002,{'isOnline': False},0,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '150m²'}, {'label': 'Condomínio: R$ 0'}, {'label': '2 vagas'}]",True
Casa de condomínio sobrado para venda possui 460m² com 3 quartos magníficos.,R$ 1.080.000,1041727901,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-de-condominio-sobrado-para-venda-possui-460m-com-3-quartos-magnificos-1041727901,https://img.olx.com.br/thumbs256x256/49/497228171549898.jpg,1654528451,20,"Rio de Janeiro, Barra da Tijuca",Casas,1000,1002,{'isOnline': False},1,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '380m²'}, {'label': 'Condomínio: R$ 1.627'}, {'label': '4 vagas'}]",True
Apto. 1 quarto - Engenho de Dentro - Rua Dr. Bulhões,R$ 1.200,803223450,59725,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apto-1-quarto-engenho-de-dentro-rua-dr-bulhoes-803223450,https://img.olx.com.br/thumbs256x256/56/563037814617820.jpg,1654528416,15,"Rio de Janeiro, Engenho de Dentro",Apartamentos,1000,1002,{'isOnline': False},2,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '46m²'}, {'label': 'Condomínio: R$ 45'}]",True
"Apartamento com 2 dormitórios para alugar, 65 m² por R$ 1.200,00/mês - Tauá - Rio de Janei",R$ 1.200,993085834,59734,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-65-m-por-r-1-200-00-mes-taua-rio-de-janei-993085834,https://img.olx.com.br/thumbs256x256/12/126239270118226.jpg,1654528407,13,"Rio de Janeiro, Tauá",Apartamentos,1000,1002,{'isOnline': False},3,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '65m²'}, {'label': 'Condomínio: R$ 530'}, {'label': '1 vaga'}]",True
"Apartamento com 2 dormitórios para alugar, 150 m² por R$ 2.250,00/mês - Olaria - Rio de Ja",R$ 2.250,999813157,59734,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-150-m-por-r-2-250-00-mes-olaria-rio-de-ja-999813157,https://img.olx.com.br/thumbs256x256/48/483274131072363.jpg,1654528407,14,"Rio de Janeiro, Olaria",Apartamentos,1000,1002,{'isOnline': False},4,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '150m²'}, {'label': 'Condomínio: R$ 473'}]",True
"Alugo excelente apartamento na Rua Uranos, 1311, Ramos, Rio de Janeiro, Rj",R$ 1.200,1029248930,59735,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-excelente-apartamento-na-rua-uranos-1311-ramos-rio-de-janeiro-rj-1029248930,https://img.olx.com.br/thumbs256x256/17/171288280669643.jpg,1654528406,15,"Rio de Janeiro, Ramos",Casas,1000,1002,{'isOnline': False},5,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '40m²'}, {'label': 'Condomínio: R$ 40'}, {'label': '1 vaga'}]",False
Vendo apartamento em Ipanema,R$ 5.500,980378413,59736,R$ 7.000,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vendo-apartamento-em-ipanema-980378413,https://img.olx.com.br/thumbs256x256/07/076267244938931.jpg,1654528405,20,"Rio de Janeiro, Ipanema",Apartamentos,1000,1002,{'isOnline': False},6,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '150m²'}, {'label': 'Condomínio: R$ 1.750'}, {'label': '2 vagas'}]",False
Mangaratiba - Itacuruçá  - Apto para aluguel tem 87 metros com 2quartos e infraestrutura c,R$ 1.800,994717807,59739,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/mangaratiba-itacuruca-apto-para-aluguel-tem-87-metros-com-2quartos-e-infraestrutura-c-994717807,https://img.olx.com.br/thumbs256x256/38/387266370102599.jpg,1654528402,20,Mangaratiba,Apartamentos,1000,1002,{'isOnline': False},7,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '87m²'}, {'label': 'Condomínio: R$ 672'}, {'label': '1 vaga'}]",False
Apartamento tipo casa  com 2 quartos em Méier - Rio de Janeiro - RJ,R$ 1.400,1035783773,59740,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-tipo-casa-com-2-quartos-em-meier-rio-de-janeiro-rj-1035783773,https://img.olx.com.br/thumbs256x256/35/351220524713852.jpg,1654528401,11,"Rio de Janeiro, Méier",Apartamentos,1000,1002,{'isOnline': False},8,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '80m²'}, {'label': 'Condomínio: R$ 64'}, {'label': '1 vaga'}]",False
COPACABANA - QUADRÍSSIMA - 180 M² - 3 QTS - STE - VGA - ANDAR ALTO - VISTA MAR,R$ 6.500,945347832,59747,R$ 7.000,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/copacabana-quadrissima-180-m-3-qts-ste-vga-andar-alto-vista-mar-945347832,https://img.olx.com.br/thumbs256x256/02/029259397882899.jpg,1654528394,20,"Rio de Janeiro, Copacabana",Apartamentos,1000,1002,{'isOnline': False},9,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '180m²'}, {'label': 'Condomínio: R$ 2.300'}, {'label': '1 vaga'}]",False
"Casa linear, 2uartos (1 suíte), salão, banheiro social, cozinha e área de serviço.",R$ 1.300,929748329,59752,R$ 1.600,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-linear-2uartos-1-suite-salao-banheiro-social-cozinha-e-area-de-servico-929748329,https://img.olx.com.br/thumbs256x256/69/693263744273145.jpg,1654528389,11,"Teresópolis, Paineira",Casas,1000,1002,{'isOnline': False},10,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '65m²'}, {'label': 'Condomínio: R$ 0'}]",False
"Quality House ALUGA: Excelente apartamento no Flamengo de 35m², 1 quarto, ao lado do Metrô",R$ 2.000,1034486004,59752,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quality-house-aluga-excelente-apartamento-no-flamengo-de-35m-1-quarto-ao-lado-do-metro-1034486004,https://img.olx.com.br/thumbs256x256/31/313275642098195.jpg,1654528389,20,"Rio de Janeiro, Flamengo",Apartamentos,1000,1002,{'isOnline': False},11,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '35m²'}, {'label': 'Condomínio: R$ 463'}]",False
Aluguel  Casa ,R$ 900,1041727310,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-casa-1041727310,https://img.olx.com.br/thumbs256x256/49/490257771153642.jpg,1654528330,5,"Nova Iguaçu, Nova América",Casas,1000,1002,{'isOnline': False},12,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,[{'label': '2 quartos'}],False
Excelente Casa no Cocotá!,R$ 1.500,1025225254,59814,R$ 1.700,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-casa-no-cocota-1025225254,https://img.olx.com.br/thumbs256x256/15/155207766342727.jpg,1654528327,15,"Rio de Janeiro, Cocotá",Casas,1000,1002,{'isOnline': False},13,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '120m²'}, {'label': 'Condomínio: R$ 40'}, {'label': '1 vaga'}]",False
Lindo apartamento no Jardim Guanabara!,R$ 2.300,1034486185,59820,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/lindo-apartamento-no-jardim-guanabara-1034486185,https://img.olx.com.br/thumbs256x256/31/317293408632051.jpg,1654528321,20,"Rio de Janeiro, Jardim Guanabara",Apartamentos,1000,1002,{'isOnline': False},14,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '80m²'}, {'label': 'Condomínio: R$ 658'}, {'label': '2 vagas'}]",False
Cobertura duplex 123m² para locação R$2.000 com 3 quartos na Freguesia - Jacarepaguá - RJ,R$ 2.000,1029117844,59886,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-duplex-123m-para-locacao-r-2-000-com-3-quartos-na-freguesia-jacarepagua-rj-1029117844,https://img.olx.com.br/thumbs256x256/17/174286524159256.jpg,1654528255,20,"Rio de Janeiro, Freguesia (Jacarepaguá)",Apartamentos,1000,1002,{'isOnline': False},15,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '123m²'}, {'label': 'Condomínio: R$ 1.373'}, {'label': '2 vagas'}]",False
Apartamento de 27 metros quadrados no bairro Centro com 1 quarto,R$ 500,979661442,59890,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-de-27-metros-quadrados-no-bairro-centro-com-1-quarto-979661442,https://img.olx.com.br/thumbs256x256/31/312292765148920.jpg,1654528251,2,"Rio de Janeiro, Centro",Apartamentos,1000,1002,{'isOnline': False},16,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '27m²'}, {'label': 'Condomínio: R$ 376'}]",False
Apartamento para alugar em Rio de Janeiro,R$ 12.000,1027778074,59955,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-alugar-em-rio-de-janeiro-1027778074,https://img.olx.com.br/thumbs256x256/15/152226043505665.jpg,1654528186,19,"Rio de Janeiro, Barra da Tijuca",Apartamentos,1000,1002,{'isOnline': False},17,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '247m²'}, {'label': 'Condomínio: R$ 5.200'}, {'label': '3 vagas'}]",False
Alugo Kitnet Recreio Semi mobiliada,R$ 1.100,1041726444,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-kitnet-recreio-semi-mobiliada-1041726444,https://img.olx.com.br/thumbs256x256/49/494227655258166.jpg,1654528148,5,"Rio de Janeiro, Recreio dos Bandeirantes",Apartamentos,1000,1002,{'isOnline': False},18,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,[{'label': '1 quarto'}],False
Casa em Guadalupe ,R$ 600,1041726381,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-em-guadalupe-1041726381,https://img.olx.com.br/thumbs256x256/49/499273773439753.jpg,1654528135,12,"Rio de Janeiro, Guadalupe",Casas,1000,1002,{'isOnline': False},19,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '60m²'}, {'label': 'Condomínio: R$ 0'}]",False
Apartamento para aluguel e venda tem 160 metros quadrados com 3 quartos,R$ 4.200,1005094135,60037,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-e-venda-tem-160-metros-quadrados-com-3-quartos-1005094135,https://img.olx.com.br/thumbs256x256/61/616205748101237.jpg,1654528104,16,"Rio de Janeiro, Copacabana",Apartamentos,1000,1002,{'isOnline': False},20,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '160m²'}, {'label': 'Condomínio: R$ 1.450'}, {'label': '1 vaga'}]",False
Lindo apartamento no centro do Alcântara,R$ 800,983292844,60044,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/lindo-apartamento-no-centro-do-alcantara-983292844,https://img.olx.com.br/thumbs256x256/05/056251633003279.jpg,1654528097,9,"São Gonçalo, Alcântara",Apartamentos,1000,1002,{'isOnline': False},21,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '70m²'}, {'label': 'Condomínio: R$ 400'}]",False
"MARAVILHOSO APARTAMENTO, VISTA MAR, 3 SUÍTES EM COPACABANA!",R$ 9.500,1041725959,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/maravilhoso-apartamento-vista-mar-3-suites-em-copacabana-1041725959,https://img.olx.com.br/thumbs256x256/49/496268898414238.jpg,1654528060,14,"Rio de Janeiro, Copacabana",Apartamentos,1000,1002,{'isOnline': False},22,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '200m²'}, {'label': 'Condomínio: R$ 0'}, {'label': '2 vagas'}]",False
Apartamento (40 m²) de 2 quartos no Méier.,R$ 1.100,944156729,60113,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-40-m-de-2-quartos-no-meier-944156729,https://img.olx.com.br/thumbs256x256/67/676259384057491.jpg,1654528028,20,"Rio de Janeiro, Méier",Apartamentos,1000,1002,{'isOnline': False},23,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 200'}]",False
Alugo apartamento no Rocha.  Prédio da tirante em cima detran,R$ 1.000,1041725025,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-apartamento-no-rocha-predio-da-tirante-em-cima-detran-1041725025,https://img.olx.com.br/thumbs256x256/49/492281290180058.jpg,1654527897,19,"São Gonçalo, Rocha",Apartamentos,1000,1002,{'isOnline': False},24,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '1 vaga'}]",False
Aluga-se casa de 2 quartos no Pilar,R$ 650,1041724967,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluga-se-casa-de-2-quartos-no-pilar-1041724967,https://img.olx.com.br/thumbs256x256/49/492261053501326.jpg,1654527885,1,"Duque de Caxias, Campos Elíseos",Casas,1000,1002,{'isOnline': False},25,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,[{'label': '2 quartos'}],False
"Apartamento com 4 dormitórios para alugar, 200 m² por R$ 5.500,00/mês - Copacabana - Rio d",R$ 5.500,996302201,60259,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-4-dormitorios-para-alugar-200-m-por-r-5-500-00-mes-copacabana-rio-d-996302201,https://img.olx.com.br/thumbs256x256/40/407224139852040.jpg,1654527882,16,"Rio de Janeiro, Copacabana",Apartamentos,1000,1002,{'isOnline': False},26,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '200m²'}, {'label': 'Condomínio: R$ 1.800'}]",False
